Event Head; Event Num = 17
Packet Head; Packet Num = 0
Frame = 7; Sample 1 = 2032; Sample 2 = 48
Frame = 8; Sample 1 = 2048; Sample 2 = 48
Frame = 9; Sample 1 = 2064; Sample 2 = 48
Frame = 10; Sample 1 = 2080; Sample 2 = 48
Frame = 11; Sample 1 = 2096; Sample 2 = 48
Frame = 12; Sample 1 = 2112; Sample 2 = 48
Frame = 13; Sample 1 = 2128; Sample 2 = 49
Frame = 14; Sample 1 = 2144; Sample 2 = 49
Frame = 15; Sample 1 = 2160; Sample 2 = 49
Frame = 16; Sample 1 = 2176; Sample 2 = 49
Frame = 17; Sample 1 = 2192; Sample 2 = 49
Frame = 18; Sample 1 = 2208; Sample 2 = 49
Frame = 19; Sample 1 = 2224; Sample 2 = 49
Packet Tail; Frames Count = 20
Packet Head; Packet Num = 4
Frame = 0; Sample 1 = 2240; Sample 2 = 49
Frame = 1; Sample 1 = 2256; Sample 2 = 49
Frame = 2; Sample 1 = 2272; Sample 2 = 49
Frame = 3; Sample 1 = 2288; Sample 2 = 49
Frame = 4; Sample 1 = 2304; Sample 2 = 49
Frame = 5; Sample 1 = 2320; Sample 2 = 49
Frame = 6; Sample 1 = 2336; Sample 2 = 49
Frame = 7; Sample 1 = 2352; Sample 2 = 49
Frame = 8; Sample 1 = 2368; Sample 2 = 49
Frame = 9; Sample 1 = 2384; Sample 2 = 50
Frame = 10; Sample 1 = 2400; Sample 2 = 50
Frame = 11; Sample 1 = 2416; Sample 2 = 50
Frame = 12; Sample 1 = 2432; Sample 2 = 50
Frame = 13; Sample 1 = 2448; Sample 2 = 50
Frame = 14; Sample 1 = 2464; Sample 2 = 50
Frame = 15; Sample 1 = 2480; Sample 2 = 50
Frame = 16; Sample 1 = 2496; Sample 2 = 50
Frame = 17; Sample 1 = 2512; Sample 2 = 50
Frame = 18; Sample 1 = 2528; Sample 2 = 50
Frame = 19; Sample 1 = 2544; Sample 2 = 50
Packet Tail; Frames Count = 20
Packet Head; Packet Num = 5
Frame = 0; Sample 1 = 2560; Sample 2 = 50
Frame = 1; Sample 1 = 2576; Sample 2 = 50
Frame = 2; Sample 1 = 2592; Sample 2 = 50
Frame = 3; Sample 1 = 2608; Sample 2 = 50
Frame = 4; Sample 1 = 2624; Sample 2 = 50
Frame = 5; Sample 1 = 2640; Sample 2 = 51
Frame = 6; Sample 1 = 2656; Sample 2 = 51
Frame = 7; Sample 1 = 2672; Sample 2 = 51
Frame = 8; Sample 1 = 2688; Sample 2 = 51
Frame = 9; Sample 1 = 2704; Sample 2 = 51
Frame = 10; Sample 1 = 2720; Sample 2 = 51
Frame = 11; Sample 1 = 2736; Sample 2 = 51
Frame = 12; Sample 1 = 2752; Sample 2 = 51
Frame = 13; Sample 1 = 2768; Sample 2 = 51
Frame = 14; Sample 1 = 2784; Sample 2 = 51
Frame = 15; Sample 1 = 2800; Sample 2 = 51
Frame = 16; Sample 1 = 2816; Sample 2 = 51
Frame = 17; Sample 1 = 2832; Sample 2 = 51
Frame = 18; Sample 1 = 2848; Sample 2 = 51
Frame = 19; Sample 1 = 2864; Sample 2 = 51
Packet Tail; Frames Count = 20
Packet Head; Packet Num = 6
Frame = 0; Sample 1 = 2880; Sample 2 = 51
Frame = 1; Sample 1 = 2896; Sample 2 = 52
Frame = 2; Sample 1 = 2912; Sample 2 = 52
Frame = 3; Sample 1 = 2928; Sample 2 = 52
Frame = 4; Sample 1 = 2944; Sample 2 = 52
Frame = 5; Sample 1 = 2960; Sample 2 = 52
Frame = 6; Sample 1 = 2976; Sample 2 = 52
Frame = 7; Sample 1 = 2992; Sample 2 = 52
Frame = 8; Sample 1 = 3008; Sample 2 = 52
Frame = 9; Sample 1 = 3024; Sample 2 = 52
Frame = 10; Sample 1 = 3040; Sample 2 = 52
Frame = 11; Sample 1 = 3056; Sample 2 = 52
Frame = 12; Sample 1 = 3072; Sample 2 = 52
Frame = 13; Sample 1 = 3088; Sample 2 = 52
Frame = 14; Sample 1 = 3104; Sample 2 = 52
Frame = 15; Sample 1 = 3120; Sample 2 = 52
Frame = 16; Sample 1 = 3136; Sample 2 = 52
Frame = 17; Sample 1 = 3152; Sample 2 = 53
Frame = 18; Sample 1 = 3168; Sample 2 = 53
Frame = 19; Sample 1 = 3184; Sample 2 = 53
Packet Tail; Frames Count = 20
Packet Head; Packet Num = 7
Frame = 0; Sample 1 = 3200; Sample 2 = 53
Frame = 1; Sample 1 = 3216; Sample 2 = 53
Frame = 2; Sample 1 = 3232; Sample 2 = 53
Frame = 3; Sample 1 = 3248; Sample 2 = 53
Frame = 4; Sample 1 = 3264; Sample 2 = 53
Frame = 5; Sample 1 = 3280; Sample 2 = 53
Frame = 6; Sample 1 = 3296; Sample 2 = 53
Frame = 7; Sample 1 = 3312; Sample 2 = 53
Frame = 8; Sample 1 = 3328; Sample 2 = 53
Frame = 9; Sample 1 = 3344; Sample 2 = 53
Frame = 10; Sample 1 = 3360; Sample 2 = 53
Frame = 11; Sample 1 = 3376; Sample 2 = 53
Frame = 12; Sample 1 = 3392; Sample 2 = 53
Frame = 13; Sample 1 = 3408; Sample 2 = 54
Frame = 14; Sample 1 = 3424; Sample 2 = 54
Frame = 15; Sample 1 = 3440; Sample 2 = 54
Frame = 16; Sample 1 = 3456; Sample 2 = 54
Frame = 17; Sample 1 = 3472; Sample 2 = 54
Frame = 18; Sample 1 = 3488; Sample 2 = 54
Frame = 19; Sample 1 = 3504; Sample 2 = 54
Packet Tail; Frames Count = 20
Packet Head; Packet Num = 8
Frame = 0; Sample 1 = 3520; Sample 2 = 54
Frame = 1; Sample 1 = 3536; Sample 2 = 54
Frame = 2; Sample 1 = 3552; Sample 2 = 54
Frame = 3; Sample 1 = 3568; Sample 2 = 54
Frame = 4; Sample 1 = 3584; Sample 2 = 54
Frame = 5; Sample 1 = 3600; Sample 2 = 54
Frame = 6; Sample 1 = 3616; Sample 2 = 54
Frame = 7; Sample 1 = 3632; Sample 2 = 54
Frame = 8; Sample 1 = 3648; Sample 2 = 54
Frame = 9; Sample 1 = 3664; Sample 2 = 55
Frame = 10; Sample 1 = 3680; Sample 2 = 55
Frame = 11; Sample 1 = 3696; Sample 2 = 55
Frame = 12; Sample 1 = 3712; Sample 2 = 55
Frame = 13; Sample 1 = 3728; Sample 2 = 55
Frame = 14; Sample 1 = 3744; Sample 2 = 55
Frame = 15; Sample 1 = 3760; Sample 2 = 55
Frame = 16; Sample 1 = 3776; Sample 2 = 55
Frame = 17; Sample 1 = 3792; Sample 2 = 55
Frame = 18; Sample 1 = 3808; Sample 2 = 55
Frame = 19; Sample 1 = 3824; Sample 2 = 55
Packet Tail; Frames Count = 20
Packet Head; Packet Num = 9
Frame = 0; Sample 1 = 3840; Sample 2 = 55
Frame = 1; Sample 1 = 3856; Sample 2 = 55
Frame = 2; Sample 1 = 3872; Sample 2 = 55
Frame = 3; Sample 1 = 3888; Sample 2 = 55
Frame = 4; Sample 1 = 3904; Sample 2 = 55
Frame = 5; Sample 1 = 3920; Sample 2 = 56
Frame = 6; Sample 1 = 3936; Sample 2 = 56
Frame = 7; Sample 1 = 3952; Sample 2 = 56
Frame = 8; Sample 1 = 3968; Sample 2 = 56
Frame = 9; Sample 1 = 3984; Sample 2 = 56
Frame = 10; Sample 1 = 4000; Sample 2 = 56
Frame = 11; Sample 1 = 4016; Sample 2 = 56
Frame = 12; Sample 1 = 4032; Sample 2 = 56
Frame = 13; Sample 1 = 4048; Sample 2 = 56
Frame = 14; Sample 1 = 4064; Sample 2 = 56
Frame = 15; Sample 1 = 4080; Sample 2 = 56
Frame = 16; Sample 1 = 0; Sample 2 = 56
Frame = 17; Sample 1 = 16; Sample 2 = 56
Frame = 18; Sample 1 = 32; Sample 2 = 56
Frame = 19; Sample 1 = 48; Sample 2 = 56
Packet Tail; Frames Count = 20
Packet Head; Packet Num = 10
Frame = 0; Sample 1 = 64; Sample 2 = 56
Frame = 1; Sample 1 = 80; Sample 2 = 57
Frame = 2; Sample 1 = 96; Sample 2 = 57
Frame = 3; Sample 1 = 112; Sample 2 = 57
Frame = 4; Sample 1 = 128; Sample 2 = 57
Frame = 5; Sample 1 = 144; Sample 2 = 57
Frame = 6; Sample 1 = 160; Sample 2 = 57
Frame = 7; Sample 1 = 176; Sample 2 = 57
Frame = 8; Sample 1 = 192; Sample 2 = 57
Frame = 9; Sample 1 = 208; Sample 2 = 57
Frame = 10; Sample 1 = 224; Sample 2 = 57
Frame = 11; Sample 1 = 240; Sample 2 = 57
Frame = 12; Sample 1 = 256; Sample 2 = 57
Frame = 13; Sample 1 = 272; Sample 2 = 57
Frame = 14; Sample 1 = 288; Sample 2 = 57
Frame = 15; Sample 1 = 304; Sample 2 = 57
Frame = 16; Sample 1 = 320; Sample 2 = 57
Frame = 17; Sample 1 = 336; Sample 2 = 58
Frame = 18; Sample 1 = 352; Sample 2 = 58
Frame = 19; Sample 1 = 368; Sample 2 = 58
Packet Tail; Frames Count = 20
Packet Head; Packet Num = 11
Frame = 0; Sample 1 = 384; Sample 2 = 58
Frame = 1; Sample 1 = 400; Sample 2 = 58
Frame = 2; Sample 1 = 416; Sample 2 = 58
Frame = 3; Sample 1 = 432; Sample 2 = 58
Frame = 4; Sample 1 = 448; Sample 2 = 58
Frame = 5; Sample 1 = 464; Sample 2 = 58
Frame = 6; Sample 1 = 480; Sample 2 = 58
Frame = 7; Sample 1 = 496; Sample 2 = 58
Frame = 8; Sample 1 = 512; Sample 2 = 58
Frame = 9; Sample 1 = 528; Sample 2 = 58
Frame = 10; Sample 1 = 544; Sample 2 = 58
Frame = 11; Sample 1 = 560; Sample 2 = 58
Frame = 12; Sample 1 = 576; Sample 2 = 58
Frame = 13; Sample 1 = 592; Sample 2 = 59
Frame = 14; Sample 1 = 608; Sample 2 = 59
Frame = 15; Sample 1 = 624; Sample 2 = 59
Frame = 16; Sample 1 = 640; Sample 2 = 59
Frame = 17; Sample 1 = 656; Sample 2 = 59
Frame = 18; Sample 1 = 672; Sample 2 = 59
Frame = 19; Sample 1 = 688; Sample 2 = 59
Packet Tail; Frames Count = 20
Packet Head; Packet Num = 12
Frame = 0; Sample 1 = 704; Sample 2 = 59
Frame = 1; Sample 1 = 720; Sample 2 = 59
Frame = 2; Sample 1 = 736; Sample 2 = 59
Frame = 3; Sample 1 = 752; Sample 2 = 59
Frame = 4; Sample 1 = 768; Sample 2 = 59
Frame = 5; Sample 1 = 784; Sample 2 = 59
Frame = 6; Sample 1 = 800; Sample 2 = 59
Frame = 7; Sample 1 = 816; Sample 2 = 59
Frame = 8; Sample 1 = 832; Sample 2 = 59
Frame = 9; Sample 1 = 848; Sample 2 = 60
Frame = 10; Sample 1 = 864; Sample 2 = 60
Frame = 11; Sample 1 = 880; Sample 2 = 60
Frame = 12; Sample 1 = 896; Sample 2 = 60
Frame = 13; Sample 1 = 912; Sample 2 = 60
Frame = 14; Sample 1 = 928; Sample 2 = 60
Frame = 15; Sample 1 = 944; Sample 2 = 60
Frame = 16; Sample 1 = 960; Sample 2 = 60
Frame = 17; Sample 1 = 976; Sample 2 = 60
Frame = 18; Sample 1 = 992; Sample 2 = 60
Frame = 19; Sample 1 = 1008; Sample 2 = 60
Packet Tail; Frames Count = 20
Packet Head; Packet Num = 13
Frame = 0; Sample 1 = 1024; Sample 2 = 60
Frame = 1; Sample 1 = 1040; Sample 2 = 60
Frame = 2; Sample 1 = 1056; Sample 2 = 60
Frame = 3; Sample 1 = 1072; Sample 2 = 60
Frame = 4; Sample 1 = 1088; Sample 2 = 60
Frame = 5; Sample 1 = 1104; Sample 2 = 61
Frame = 6; Sample 1 = 1120; Sample 2 = 61
Frame = 7; Sample 1 = 1136; Sample 2 = 61
Frame = 8; Sample 1 = 1152; Sample 2 = 61
Frame = 9; Sample 1 = 1168; Sample 2 = 61
Frame = 10; Sample 1 = 1184; Sample 2 = 61
Frame = 11; Sample 1 = 1200; Sample 2 = 61
Frame = 12; Sample 1 = 1216; Sample 2 = 61
Frame = 13; Sample 1 = 1232; Sample 2 = 61
Frame = 14; Sample 1 = 1248; Sample 2 = 61
Frame = 15; Sample 1 = 1264; Sample 2 = 61
Frame = 16; Sample 1 = 1280; Sample 2 = 61
Frame = 17; Sample 1 = 1296; Sample 2 = 61
Frame = 18; Sample 1 = 1312; Sample 2 = 61
Frame = 19; Sample 1 = 1328; Sample 2 = 61
Packet Tail; Frames Count = 20
Packet Head; Packet Num = 14
Frame = 0; Sample 1 = 1344; Sample 2 = 61
Frame = 1; Sample 1 = 1360; Sample 2 = 62
Frame = 2; Sample 1 = 1376; Sample 2 = 62
Frame = 3; Sample 1 = 1392; Sample 2 = 62
Frame = 4; Sample 1 = 1408; Sample 2 = 62
Frame = 5; Sample 1 = 1424; Sample 2 = 62
Frame = 6; Sample 1 = 1440; Sample 2 = 62
Frame = 7; Sample 1 = 1456; Sample 2 = 62
Frame = 8; Sample 1 = 1472; Sample 2 = 62
Frame = 9; Sample 1 = 1488; Sample 2 = 62
Frame = 10; Sample 1 = 1504; Sample 2 = 62
Frame = 11; Sample 1 = 1520; Sample 2 = 62
Frame = 12; Sample 1 = 1536; Sample 2 = 62
Frame = 13; Sample 1 = 1552; Sample 2 = 62
Frame = 14; Sample 1 = 1568; Sample 2 = 62
Frame = 15; Sample 1 = 1584; Sample 2 = 62
Frame = 16; Sample 1 = 1600; Sample 2 = 62
Frame = 17; Sample 1 = 1616; Sample 2 = 63
Frame = 18; Sample 1 = 1632; Sample 2 = 63
Frame = 19; Sample 1 = 1648; Sample 2 = 63
Packet Tail; Frames Count = 20
Packet Head; Packet Num = 15
Frame = 0; Sample 1 = 1664; Sample 2 = 63
Frame = 1; Sample 1 = 1680; Sample 2 = 63
Frame = 2; Sample 1 = 1696; Sample 2 = 63
Frame = 3; Sample 1 = 1712; Sample 2 = 63
Frame = 4; Sample 1 = 1728; Sample 2 = 63
Frame = 5; Sample 1 = 1744; Sample 2 = 63
Frame = 6; Sample 1 = 1760; Sample 2 = 63
Frame = 7; Sample 1 = 1776; Sample 2 = 63
Frame = 8; Sample 1 = 1792; Sample 2 = 63
Frame = 9; Sample 1 = 1808; Sample 2 = 63
Frame = 10; Sample 1 = 1824; Sample 2 = 63
Frame = 11; Sample 1 = 1840; Sample 2 = 63
Frame = 12; Sample 1 = 1856; Sample 2 = 79
Frame = 13; Sample 1 = 1872; Sample 2 = 64
Frame = 14; Sample 1 = 1888; Sample 2 = 64
Frame = 15; Sample 1 = 1904; Sample 2 = 64
Frame = 16; Sample 1 = 1920; Sample 2 = 64
Frame = 17; Sample 1 = 1936; Sample 2 = 64
Frame = 18; Sample 1 = 1952; Sample 2 = 64
Frame = 19; Sample 1 = 1968; Sample 2 = 64
Packet Tail; Frames Count = 20
Packet Head; Packet Num = 16
Frame = 0; Sample 1 = 1984; Sample 2 = 64
Frame = 1; Sample 1 = 2000; Sample 2 = 64
Frame = 2; Sample 1 = 2016; Sample 2 = 64
Frame = 3; Sample 1 = 2032; Sample 2 = 64
Frame = 4; Sample 1 = 2048; Sample 2 = 64
Frame = 5; Sample 1 = 2064; Sample 2 = 64
Frame = 6; Sample 1 = 2080; Sample 2 = 64
Frame = 7; Sample 1 = 2096; Sample 2 = 64
Frame = 8; Sample 1 = 2112; Sample 2 = 64
Frame = 9; Sample 1 = 2128; Sample 2 = 65
Frame = 10; Sample 1 = 2144; Sample 2 = 65
Frame = 11; Sample 1 = 2160; Sample 2 = 65
Frame = 12; Sample 1 = 2176; Sample 2 = 65
Frame = 13; Sample 1 = 2192; Sample 2 = 65
Frame = 14; Sample 1 = 2208; Sample 2 = 65
Frame = 15; Sample 1 = 2224; Sample 2 = 65
Frame = 16; Sample 1 = 2240; Sample 2 = 65
Frame = 17; Sample 1 = 2256; Sample 2 = 65
Frame = 18; Sample 1 = 2272; Sample 2 = 65
Frame = 19; Sample 1 = 2288; Sample 2 = 65
Packet Tail; Frames Count = 20
Packet Head; Packet Num = 17
Frame = 0; Sample 1 = 2304; Sample 2 = 65
Frame = 1; Sample 1 = 2320; Sample 2 = 65
Frame = 2; Sample 1 = 2336; Sample 2 = 65
Frame = 3; Sample 1 = 2352; Sample 2 = 65
Frame = 4; Sample 1 = 2368; Sample 2 = 65
Frame = 5; Sample 1 = 2384; Sample 2 = 66
Frame = 6; Sample 1 = 2400; Sample 2 = 66
Frame = 7; Sample 1 = 2416; Sample 2 = 66
Frame = 8; Sample 1 = 2432; Sample 2 = 66
Frame = 9; Sample 1 = 2448; Sample 2 = 66
Frame = 10; Sample 1 = 2464; Sample 2 = 66
Frame = 11; Sample 1 = 2480; Sample 2 = 66
Frame = 12; Sample 1 = 2496; Sample 2 = 66
Frame = 13; Sample 1 = 2512; Sample 2 = 66
Frame = 14; Sample 1 = 2528; Sample 2 = 66
Frame = 15; Sample 1 = 2544; Sample 2 = 66
Frame = 16; Sample 1 = 2560; Sample 2 = 66
Frame = 17; Sample 1 = 2576; Sample 2 = 66
Frame = 18; Sample 1 = 2592; Sample 2 = 66
Frame = 19; Sample 1 = 2608; Sample 2 = 66
Packet Tail; Frames Count = 20
Packet Head; Packet Num = 18
Frame = 0; Sample 1 = 2624; Sample 2 = 66
Frame = 1; Sample 1 = 2640; Sample 2 = 67
Frame = 2; Sample 1 = 2656; Sample 2 = 67
Frame = 3; Sample 1 = 2672; Sample 2 = 67
Frame = 4; Sample 1 = 2688; Sample 2 = 67
Frame = 5; Sample 1 = 2704; Sample 2 = 67
Frame = 6; Sample 1 = 2720; Sample 2 = 67
Frame = 7; Sample 1 = 2736; Sample 2 = 67
Frame = 8; Sample 1 = 2752; Sample 2 = 67
Frame = 9; Sample 1 = 2768; Sample 2 = 67
Frame = 10; Sample 1 = 2784; Sample 2 = 67
Frame = 11; Sample 1 = 2800; Sample 2 = 67
Frame = 12; Sample 1 = 2816; Sample 2 = 67
Frame = 13; Sample 1 = 2832; Sample 2 = 67
Frame = 14; Sample 1 = 2848; Sample 2 = 67
Frame = 15; Sample 1 = 2864; Sample 2 = 67
Frame = 16; Sample 1 = 2880; Sample 2 = 67
Frame = 17; Sample 1 = 2896; Sample 2 = 68
Frame = 18; Sample 1 = 2912; Sample 2 = 68
Frame = 19; Sample 1 = 2928; Sample 2 = 68
Packet Tail; Frames Count = 20
Packet Head; Packet Num = 19
Frame = 0; Sample 1 = 2944; Sample 2 = 68
Frame = 1; Sample 1 = 2960; Sample 2 = 68
Frame = 2; Sample 1 = 2976; Sample 2 = 68
Frame = 3; Sample 1 = 2992; Sample 2 = 68
Frame = 4; Sample 1 = 3008; Sample 2 = 68
Frame = 5; Sample 1 = 3024; Sample 2 = 68
Frame = 6; Sample 1 = 3040; Sample 2 = 68
Frame = 7; Sample 1 = 3056; Sample 2 = 68
Frame = 8; Sample 1 = 3072; Sample 2 = 68
Frame = 9; Sample 1 = 3088; Sample 2 = 68
Frame = 10; Sample 1 = 3104; Sample 2 = 68
Frame = 11; Sample 1 = 3120; Sample 2 = 68
Frame = 12; Sample 1 = 3136; Sample 2 = 68
Frame = 13; Sample 1 = 3152; Sample 2 = 69
Frame = 14; Sample 1 = 3168; Sample 2 = 69
Frame = 15; Sample 1 = 3184; Sample 2 = 69
Frame = 16; Sample 1 = 3200; Sample 2 = 69
Frame = 17; Sample 1 = 3216; Sample 2 = 69
Frame = 18; Sample 1 = 3232; Sample 2 = 69
Frame = 19; Sample 1 = 3248; Sample 2 = 69
Packet Tail; Frames Count = 20
Event Tail; Packet Count = 20

Event Head; Event Num = 14
Packet Head; Packet Num = 0
Frame = 0; Sample 1 = 4046; Sample 2 = 3832
Frame = 1; Sample 1 = 4062; Sample 2 = 3832
Frame = 2; Sample 1 = 4078; Sample 2 = 3832
Frame = 3; Sample 1 = 4094; Sample 2 = 3832
Frame = 4; Sample 1 = 15; Sample 2 = 3832
Frame = 5; Sample 1 = 31; Sample 2 = 3832
Frame = 6; Sample 1 = 47; Sample 2 = 3832
Frame = 7; Sample 1 = 63; Sample 2 = 3832
Frame = 8; Sample 1 = 79; Sample 2 = 3832
Frame = 9; Sample 1 = 95; Sample 2 = 3833
Frame = 10; Sample 1 = 111; Sample 2 = 3833
Frame = 11; Sample 1 = 127; Sample 2 = 3833
Frame = 12; Sample 1 = 143; Sample 2 = 3833
Frame = 13; Sample 1 = 159; Sample 2 = 3833
Frame = 14; Sample 1 = 175; Sample 2 = 3833
Frame = 15; Sample 1 = 191; Sample 2 = 3833
Frame = 16; Sample 1 = 207; Sample 2 = 3833
Frame = 17; Sample 1 = 223; Sample 2 = 3833
Frame = 18; Sample 1 = 239; Sample 2 = 3833
Frame = 19; Sample 1 = 255; Sample 2 = 3833
Packet Tail; Frames Count = 20
Packet Head; Packet Num = 1
Frame = 0; Sample 1 = 271; Sample 2 = 3833
Frame = 1; Sample 1 = 287; Sample 2 = 3833
Frame = 2; Sample 1 = 303; Sample 2 = 3833
Frame = 3; Sample 1 = 319; Sample 2 = 3833
Frame = 4; Sample 1 = 335; Sample 2 = 3833
Frame = 5; Sample 1 = 351; Sample 2 = 3834
Frame = 6; Sample 1 = 367; Sample 2 = 3834
Frame = 7; Sample 1 = 383; Sample 2 = 3834
Frame = 8; Sample 1 = 399; Sample 2 = 3834
Frame = 9; Sample 1 = 415; Sample 2 = 3834
Frame = 10; Sample 1 = 431; Sample 2 = 3834
Frame = 11; Sample 1 = 447; Sample 2 = 3834
Frame = 12; Sample 1 = 463; Sample 2 = 3834
Frame = 13; Sample 1 = 479; Sample 2 = 3834
Frame = 14; Sample 1 = 495; Sample 2 = 3834
Frame = 15; Sample 1 = 511; Sample 2 = 3834
Frame = 16; Sample 1 = 527; Sample 2 = 3834
Frame = 17; Sample 1 = 543; Sample 2 = 3834
Frame = 18; Sample 1 = 559; Sample 2 = 3834
Frame = 19; Sample 1 = 575; Sample 2 = 3834
Packet Tail; Frames Count = 20
Event Tail; Packet Count = 2

Event Head; Event Num = 15
Packet Head; Packet Num = 0
Frame = 0; Sample 1 = 4041; Sample 2 = 2440
Frame = 1; Sample 1 = 4057; Sample 2 = 2440
Frame = 2; Sample 1 = 4073; Sample 2 = 2440
Frame = 3; Sample 1 = 4089; Sample 2 = 2440
Frame = 4; Sample 1 = 9; Sample 2 = 2440
Frame = 5; Sample 1 = 25; Sample 2 = 2440
Frame = 6; Sample 1 = 41; Sample 2 = 2440
Frame = 7; Sample 1 = 57; Sample 2 = 2440
Frame = 8; Sample 1 = 73; Sample 2 = 2440
Frame = 9; Sample 1 = 89; Sample 2 = 2441
Frame = 10; Sample 1 = 105; Sample 2 = 2441
Frame = 11; Sample 1 = 121; Sample 2 = 2441
Frame = 12; Sample 1 = 137; Sample 2 = 2441
Frame = 13; Sample 1 = 153; Sample 2 = 2441
Frame = 14; Sample 1 = 169; Sample 2 = 2441
Frame = 15; Sample 1 = 185; Sample 2 = 2441
Frame = 16; Sample 1 = 201; Sample 2 = 2441
Frame = 17; Sample 1 = 217; Sample 2 = 2441
Frame = 18; Sample 1 = 233; Sample 2 = 2441
Frame = 19; Sample 1 = 249; Sample 2 = 2441
Packet Tail; Frames Count = 20
Packet Head; Packet Num = 1
Frame = 0; Sample 1 = 265; Sample 2 = 2441
Frame = 1; Sample 1 = 281; Sample 2 = 2441
Frame = 2; Sample 1 = 297; Sample 2 = 2441
Frame = 3; Sample 1 = 313; Sample 2 = 2441
Frame = 4; Sample 1 = 329; Sample 2 = 2441
Frame = 5; Sample 1 = 345; Sample 2 = 2442
Frame = 6; Sample 1 = 361; Sample 2 = 2442
Frame = 7; Sample 1 = 377; Sample 2 = 2442
Frame = 8; Sample 1 = 393; Sample 2 = 2442
Frame = 9; Sample 1 = 409; Sample 2 = 2442
Frame = 10; Sample 1 = 425; Sample 2 = 2442
Frame = 11; Sample 1 = 441; Sample 2 = 2442
Frame = 12; Sample 1 = 457; Sample 2 = 2442
Frame = 13; Sample 1 = 473; Sample 2 = 2442
Frame = 14; Sample 1 = 489; Sample 2 = 2442
Frame = 15; Sample 1 = 505; Sample 2 = 2442
Frame = 16; Sample 1 = 521; Sample 2 = 2442
Frame = 17; Sample 1 = 537; Sample 2 = 2442
Frame = 18; Sample 1 = 553; Sample 2 = 2442
Frame = 19; Sample 1 = 569; Sample 2 = 2442
Packet Tail; Frames Count = 20
Event Tail; Packet Count = 2

Event Head; Event Num = 16
Packet Head; Packet Num = 0
Frame = 0; Sample 1 = 4045; Sample 2 = 3560
Frame = 1; Sample 1 = 4061; Sample 2 = 3560
Frame = 2; Sample 1 = 4077; Sample 2 = 3560
Frame = 3; Sample 1 = 4093; Sample 2 = 3560
Frame = 4; Sample 1 = 13; Sample 2 = 3560
Frame = 5; Sample 1 = 29; Sample 2 = 3560
Frame = 6; Sample 1 = 45; Sample 2 = 3560
Frame = 7; Sample 1 = 61; Sample 2 = 3560
Frame = 8; Sample 1 = 77; Sample 2 = 3560
Frame = 9; Sample 1 = 93; Sample 2 = 3561
Frame = 10; Sample 1 = 109; Sample 2 = 3561
Frame = 11; Sample 1 = 125; Sample 2 = 3561
Frame = 12; Sample 1 = 141; Sample 2 = 3561
Frame = 13; Sample 1 = 157; Sample 2 = 3561
Frame = 14; Sample 1 = 173; Sample 2 = 3561
Frame = 15; Sample 1 = 189; Sample 2 = 3561
Frame = 16; Sample 1 = 205; Sample 2 = 3561
Frame = 17; Sample 1 = 221; Sample 2 = 3561
Frame = 18; Sample 1 = 237; Sample 2 = 3561
Frame = 19; Sample 1 = 253; Sample 2 = 3561
Packet Tail; Frames Count = 20
Packet Head; Packet Num = 1
Frame = 0; Sample 1 = 269; Sample 2 = 3561
Frame = 1; Sample 1 = 285; Sample 2 = 3561
Frame = 2; Sample 1 = 301; Sample 2 = 3561
Frame = 3; Sample 1 = 317; Sample 2 = 3561
Frame = 4; Sample 1 = 333; Sample 2 = 3561
Frame = 5; Sample 1 = 349; Sample 2 = 3562
Frame = 6; Sample 1 = 365; Sample 2 = 3562
Frame = 7; Sample 1 = 381; Sample 2 = 3562
Frame = 8; Sample 1 = 397; Sample 2 = 3562
Frame = 9; Sample 1 = 413; Sample 2 = 3562
Frame = 10; Sample 1 = 429; Sample 2 = 3562
Frame = 11; Sample 1 = 445; Sample 2 = 3562
Frame = 12; Sample 1 = 461; Sample 2 = 3562
Frame = 13; Sample 1 = 477; Sample 2 = 3562
Frame = 14; Sample 1 = 493; Sample 2 = 3562
Frame = 15; Sample 1 = 509; Sample 2 = 3562
Frame = 16; Sample 1 = 525; Sample 2 = 3562
Frame = 17; Sample 1 = 541; Sample 2 = 3562
Frame = 18; Sample 1 = 557; Sample 2 = 3562
Frame = 19; Sample 1 = 573; Sample 2 = 3562
Packet Tail; Frames Count = 20
Event Tail; Packet Count = 2

Event Head; Event Num = 17
Packet Head; Packet Num = 0
Frame = 0; Sample 1 = 4043; Sample 2 = 2888
Frame = 1; Sample 1 = 4059; Sample 2 = 2888
Frame = 2; Sample 1 = 4075; Sample 2 = 2888
Frame = 3; Sample 1 = 4091; Sample 2 = 2888
Frame = 4; Sample 1 = 11; Sample 2 = 2888
Frame = 5; Sample 1 = 27; Sample 2 = 2888
Frame = 6; Sample 1 = 43; Sample 2 = 2888
Frame = 7; Sample 1 = 59; Sample 2 = 2888
